idx_a,idx_b,id_a,database_a,id_b,database_b,compartment,subcompartment,sim,rank
52,84,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,Emission to air,low population density,0.71879053,7
52,90,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,Emission to air,low population density,0.7001626,11
52,91,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.6994052,12
52,72,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.69821,13
52,64,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,Emission to air,low population density,0.6934043,14
52,68,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.67566603,20
52,96,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.6701371,21
52,70,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,Emission to air,low population density,0.6654757,24
52,66,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,Emission to air,low population density,0.65710163,27
52,97,fca811d5-d0a7-5dfb-978a-f1d981c4b50a,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.6547232,28
53,89,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,Emission to air,unspecified,0.72851527,5
53,95,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.6983641,8
53,94,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,Emission to air,unspecified,0.69740355,9
53,65,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,Emission to air,unspecified,0.69406825,10
53,88,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,Emission to air,unspecified,0.68748224,13
53,73,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.6742803,19
53,69,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.666071,22
53,101,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.654752,25
53,71,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,96a52c05-522a-5215-b20e-dd673259875d,openLCA,Emission to air,unspecified,0.6463534,28
53,100,d8660dc6-9e4e-585e-b31d-3c970b52d2f6,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.6449705,30
54,68,5a4f1f3d-6dda-4f61-b7ee-88ed61f2152a,openLCA,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.6579839,14
54,66,5a4f1f3d-6dda-4f61-b7ee-88ed61f2152a,openLCA,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,Emission to air,low population density,0.6327937,15
54,72,5a4f1f3d-6dda-4f61-b7ee-88ed61f2152a,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.6092631,20
54,64,5a4f1f3d-6dda-4f61-b7ee-88ed61f2152a,openLCA,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,Emission to air,low population density,0.60911655,21
54,77,5a4f1f3d-6dda-4f61-b7ee-88ed61f2152a,openLCA,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,openLCA,Emission to air,low population density,0.58526427,27
55,69,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.63773596,14
55,67,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,Emission to air,unspecified,0.60884655,15
55,65,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,Emission to air,unspecified,0.5830579,21
55,73,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.57424605,24
55,81,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,22524a35-32c0-482a-82f7-49724ad1c595,openLCA,Emission to air,unspecified,0.5687164,26
55,80,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,openLCA,22524a35-32c0-482a-82f7-49724ad1c595,table,Emission to air,unspecified,0.55892515,29
56,57,921df5eb-cde6-40ea-8744-c02746db0a3c,table,921df5eb-cde6-40ea-8744-c02746db0a3c,openLCA,Emission to air,high population density,0.98363364,2
56,75,921df5eb-cde6-40ea-8744-c02746db0a3c,table,89951b1a-9b6b-4bc7-82fc-6fc263e91936,openLCA,Emission to air,high population density,0.5733528,27
57,75,921df5eb-cde6-40ea-8744-c02746db0a3c,openLCA,89951b1a-9b6b-4bc7-82fc-6fc263e91936,openLCA,Emission to air,high population density,0.59002405,29
58,59,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,Emission to air,low population density,0.98302364,2
58,66,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,Emission to air,low population density,0.6009783,16
58,72,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.598308,17
58,68,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.5869062,21
58,83,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,Emission to air,low population density,0.58687717,22
58,82,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,Emission to air,low population density,0.58687717,23
58,70,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,Emission to air,low population density,0.5839509,25
58,64,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,table,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,Emission to air,low population density,0.58169436,27
59,66,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,Emission to air,low population density,0.62128514,16
59,72,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.6205275,17
59,70,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,Emission to air,low population density,0.60836655,21
59,68,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.606706,22
59,83,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,Emission to air,low population density,0.60552245,24
59,82,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,Emission to air,low population density,0.60552245,25
59,64,9e8d685c-9948-4dc0-9c0b-d5c511e14d05,openLCA,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,Emission to air,low population density,0.60158896,26
60,61,dd2177a3-a3ae-4b66-98f2-a85153cd9416,table,dd2177a3-a3ae-4b66-98f2-a85153cd9416,openLCA,Emission to air,"low population density, long-term",0.97299325,2
60,79,dd2177a3-a3ae-4b66-98f2-a85153cd9416,table,7ae0a943-090b-4da6-899f-8c53a33a1db2,openLCA,Emission to air,"low population density, long-term",0.58523744,21
60,78,dd2177a3-a3ae-4b66-98f2-a85153cd9416,table,7ae0a943-090b-4da6-899f-8c53a33a1db2,table,Emission to air,"low population density, long-term",0.5774584,30
61,79,dd2177a3-a3ae-4b66-98f2-a85153cd9416,openLCA,7ae0a943-090b-4da6-899f-8c53a33a1db2,openLCA,Emission to air,"low population density, long-term",0.606196,25
62,63,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,Emission to air,unspecified,0.98397803,1
62,67,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,Emission to air,unspecified,0.5820603,16
62,73,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.5694598,23
62,69,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.5693235,24
62,71,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,96a52c05-522a-5215-b20e-dd673259875d,openLCA,Emission to air,unspecified,0.56853396,25
62,65,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,table,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,Emission to air,unspecified,0.5634355,27
63,67,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,Emission to air,unspecified,0.60191184,16
63,73,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.5937651,19
63,71,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,96a52c05-522a-5215-b20e-dd673259875d,openLCA,Emission to air,unspecified,0.59180385,22
63,69,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.59086883,23
63,65,d3e038e1-728c-4dea-ac30-c9abbbfcbc84,openLCA,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,Emission to air,unspecified,0.5850855,27
64,77,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,openLCA,Emission to air,low population density,0.70440567,8
64,76,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,table,Emission to air,low population density,0.68203527,22
64,72,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.67466885,24
64,68,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.664197,28
64,66,1b0ff6a7-7d3f-5167-8cb3-f179dba7107c,openLCA,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,Emission to air,low population density,0.65771556,30
65,81,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,22524a35-32c0-482a-82f7-49724ad1c595,openLCA,Emission to air,unspecified,0.6664322,7
65,69,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.64820975,18
65,80,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,22524a35-32c0-482a-82f7-49724ad1c595,table,Emission to air,unspecified,0.6464889,20
65,73,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.6458508,21
65,67,7996770a-2fa0-575b-944a-0b8718b2d5d6,openLCA,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,Emission to air,unspecified,0.6355889,24
66,68,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,Emission to air,low population density,0.92030615,2
66,72,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.90973765,3
66,70,8b953e90-3d44-5f0f-98c8-814f7a2fa006,openLCA,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,Emission to air,low population density,0.9001524,4
67,69,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,Emission to air,unspecified,0.9091937,2
67,73,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.89570767,3
67,71,9acd62b8-2051-5ccb-aa96-907b3313788a,openLCA,96a52c05-522a-5215-b20e-dd673259875d,openLCA,Emission to air,unspecified,0.8867582,4
68,72,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.90288246,3
68,70,19bc6cbe-37d7-5dd1-a4bd-0877d754f51f,openLCA,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,Emission to air,low population density,0.88063717,4
69,73,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.89167655,3
69,71,3b09ab66-a765-5465-9f0d-82de7c009c09,openLCA,96a52c05-522a-5215-b20e-dd673259875d,openLCA,Emission to air,unspecified,0.8661457,5
70,72,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,Emission to air,low population density,0.89111733,3
70,77,71710f8d-7f66-53ae-8624-aecb0f461b72,openLCA,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,openLCA,Emission to air,low population density,0.6404715,24
71,73,96a52c05-522a-5215-b20e-dd673259875d,openLCA,3607c86c-34d8-5a1a-98f5-271cd3265617,openLCA,Emission to air,unspecified,0.877839,3
71,81,96a52c05-522a-5215-b20e-dd673259875d,openLCA,22524a35-32c0-482a-82f7-49724ad1c595,openLCA,Emission to air,unspecified,0.6149358,25
72,77,ac0d5750-4b04-5c58-a820-265cf76ad7ae,openLCA,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,openLCA,Emission to air,low population density,0.63970643,30
74,75,89951b1a-9b6b-4bc7-82fc-6fc263e91936,table,89951b1a-9b6b-4bc7-82fc-6fc263e91936,openLCA,Emission to air,high population density,0.9808049,2
76,77,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,table,98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd,openLCA,Emission to air,low population density,0.983173,1
78,79,7ae0a943-090b-4da6-899f-8c53a33a1db2,table,7ae0a943-090b-4da6-899f-8c53a33a1db2,openLCA,Emission to air,"low population density, long-term",0.9872712,1
78,87,7ae0a943-090b-4da6-899f-8c53a33a1db2,table,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,Emission to air,"low population density, long-term",0.6310186,28
78,86,7ae0a943-090b-4da6-899f-8c53a33a1db2,table,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,Emission to air,"low population density, long-term",0.6247403,30
79,87,7ae0a943-090b-4da6-899f-8c53a33a1db2,openLCA,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,Emission to air,"low population density, long-term",0.6553001,26
80,81,22524a35-32c0-482a-82f7-49724ad1c595,table,22524a35-32c0-482a-82f7-49724ad1c595,openLCA,Emission to air,unspecified,0.9814511,1
80,89,22524a35-32c0-482a-82f7-49724ad1c595,table,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,Emission to air,unspecified,0.59785223,23
81,89,22524a35-32c0-482a-82f7-49724ad1c595,openLCA,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,Emission to air,unspecified,0.62368053,19
82,83,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,Emission to air,low population density,1.0000004,0
82,85,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,Emission to air,low population density,0.65714127,5
82,84,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,Emission to air,low population density,0.6449543,9
82,90,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,Emission to air,low population density,0.6335069,14
82,91,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.6297619,18
82,96,c3de45a3-e6fd-494e-aa85-d352b478e87b,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.6244711,26
83,85,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,Emission to air,low population density,0.65714127,5
83,84,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,Emission to air,low population density,0.6449543,9
83,90,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,Emission to air,low population density,0.6335069,14
83,91,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.6297619,18
83,96,c3de45a3-e6fd-494e-aa85-d352b478e87b,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.6244711,26
84,85,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,Emission to air,low population density,0.9817964,2
84,90,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,Emission to air,low population density,0.97076,4
84,91,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.9704614,5
84,96,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.95410055,9
84,97,657d244c-3820-48cd-ac10-ebd0c0ee9703,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9516174,10
85,90,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,Emission to air,low population density,0.95286363,5
85,91,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.95232916,6
85,96,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.92524374,10
85,97,1a98cd22-4b8d-4a22-97a0-aa918ba8196c,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9222533,11
86,87,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,Emission to air,"low population density, long-term",0.9813304,2
86,92,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,Emission to air,"low population density, long-term",0.969907,4
86,93,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,Emission to air,"low population density, long-term",0.9689552,5
86,99,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.9523216,10
86,98,6d1613a4-9af4-5bb3-b159-ac480ee22c7e,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.95224684,11
87,92,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,Emission to air,"low population density, long-term",0.95197594,5
87,93,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,Emission to air,"low population density, long-term",0.9518347,6
87,99,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.92666936,10
87,98,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.9256089,11
88,89,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,Emission to air,unspecified,0.9731382,1
88,94,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,Emission to air,unspecified,0.9555985,3
88,95,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.95451564,4
88,100,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.94898593,6
88,101,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9457025,7
89,94,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,Emission to air,unspecified,0.9325453,6
89,95,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.9310019,7
89,100,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.91337997,10
89,101,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9114009,11
90,91,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.9981664,1
90,96,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.96407604,8
90,97,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9613461,9
91,97,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.96489036,7
91,96,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.9626325,9
92,93,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,Emission to air,"low population density, long-term",0.9981434,1
92,98,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.96374154,8
92,99,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.9619556,11
93,99,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.96299964,8
93,98,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.95970505,11
94,95,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.99688995,1
94,100,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.95913935,6
94,101,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.957447,7
95,101,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.96342176,6
95,100,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.9554706,7
96,97,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9909667,1
98,99,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.9933271,1
100,101,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9869565,1
